,url,date,tags
0,https://www.fiercepharma.com/pharma/moderna-looks-scale-back-manufacturing-covid-booster-cope-falling-demand-reuters,"Sep 13, 2023 10:25am","['Moderna', 'COVID-19', 'Spikevax', 'vaccine manufacturing', 'Thermo Fisher', 'Catalent', 'Sanofi', 'CDMO', 'aseptic filling', 'contract manufacturing', 'Manufacturing', 'Vaccines', 'Fierce Pharma']"
1, https://www.fiercepharma.com/pharma/cdc-starts-wild-mild-campaign-reverse-falling-flu-vaccine-use-key-groups,"Sep 12, 2023 10:46am","['CDC', 'flu vaccine', 'awareness campaigns', 'Campaigns', 'Pharma', 'Marketing', 'Vaccines', 'Fierce Pharma']"
2, https://www.fiercepharma.com/manufacturing/japan-awards-115m-arcturus-jv-boost-mrna-manufacturing,"Aug 14, 2023 11:58am","['Arcturus Therapeutics', 'mRNA', 'vaccine manufacturing', 'CSL', 'Arcturus', 'Seqirus', 'Meiji Seika Pharma', 'Japan', 'Financials', 'Asia', 'Pharma', 'Vaccines', 'Fierce Pharma']"
3, https://www.fiercepharma.com/marketing/biontech-and-x-warned-pr-body-trying-duck-covid-19-vaccine-debate,"Aug 10, 2023 2:18am","['BioNTech', 'Germany', 'COVID-19', 'X', 'Twitter', 'Pharma', 'Marketing', 'Vaccines', 'Fierce Pharma']"
4, https://www.fiercepharma.com/manufacturing/astrazeneca-commits-mrna-signs-vaccine-manufacturing-deal-chinas-cansino,"Aug 9, 2023 11:28am","['AstraZeneca', 'CanSino Biologics', 'China', 'mRNA', 'Tianjin CanSino', 'contract manufacturing', 'CDMO', 'Asia', 'Pharma', 'Deals', 'Vaccines', 'Fierce Pharma']"
5, https://www.fiercepharma.com/pharma/echoing-pfizer-biontech-carefully-watching-cost-amid-declining-covid-vaccine-sales,"Aug 7, 2023 11:00am","['BioNTech', 'Comirnaty', 'Earnings', 'Pfizer', 'COVID-19', 'Financials', 'Vaccines', 'Fierce Pharma']"
6, https://www.fiercepharma.com/pharma/takeda-yanks-fda-application-dengue-vaccine-citing-data-collection-disagreement,"Jul 11, 2023 11:26am","['Takeda', 'Qdenga', 'U.S. FDA', 'Dengue fever', 'vaccine development', 'Vaccines', 'Fierce Pharma']"
7, https://www.fiercepharma.com/manufacturing/novavax-receive-350m-canada-canceled-covid-vaccine-orders,"Jul 10, 2023 10:40am","['Novavax', 'COVID-19', 'vaccine manufacturing', 'Canada', 'Financials', 'Vaccines', 'Fierce Pharma']"
8, https://www.fiercepharma.com/marketing/fingerprint-spying-growing-vaccine-market-buys-mynd-expand-market-access-capabilities,"Apr 5, 2023 7:55am","['market access', 'mergers and acquisitions', 'vaccines', 'Pharma', 'Deals', 'Marketing', 'Vaccines', 'Fierce Pharma']"
9, https://www.fiercepharma.com/manufacturing/sanofi-barda-break-ground-another-flu-shot-plant-swiftwater-pa-campus,"Apr 4, 2023 2:16pm","['Sanofi', 'Fluzone', 'Swiftwater plant', 'BARDA', 'influenza vaccine', 'Manufacturing Facilities', 'Pharma', 'Vaccines', 'Fierce Pharma']"
10, https://www.fiercepharma.com/pharma/pfizer-adjusts-eu-vaccine-deal-still-wants-payment-undelivered-doses-ft,"Mar 15, 2023 10:03am","['Pfizer', 'COVID-19', 'European Commission', 'Vaccines', 'Fierce Pharma']"
11, https://www.fiercepharma.com/marketing/pfizer-targeting-younger-demographic-enlists-yet-another-celeb-its-latest-covid-vaccine,"Feb 16, 2023 7:40am","['Pfizer', 'COVID-19', 'Comirnaty', 'DTC advertising', 'celebrity spokespeople', 'awareness campaigns', 'TikTok', 'Pharma', 'Marketing', 'Vaccines', 'Fierce Pharma']"
12, https://www.fiercepharma.com/pharma/new-york-times-sues-ec-over-failure-reveal-text-messages-pfizer-ceo-bourla,"Feb 14, 2023 11:00am","['European Commission', 'Pfizer', 'COVID-19', 'Comirnaty', 'Albert Bourla', 'Vaccines', 'Fierce Pharma']"
13, https://www.fiercepharma.com/pharma/jpm23-conversation-gsks-luke-miels-rsv-and-mrna-vaccines-blenrep-and-zejula-withdrawals-plus,"Jan 11, 2023 5:45pm","['JPM 2023', 'GSK', 'Luke Miels', 'vaccine development', 'RSV', 'COVID-19', 'flu vaccine', 'Blenrep', 'Zejula', 'daprodustat', 'Jemperli', 'Keytruda', 'JAK inhibitors', 'M&A', 'Launches', 'Financials', 'Executives', 'Marketing', 'Vaccines', 'Fierce Pharma']"
14, https://www.fiercepharma.com/special-reports/2022-drug-approvals-after-aduhelm-fiasco-fda-endorsements-were-harder-come,"Jan 3, 2023 03:00am","['Pharma', 'Vaccines', 'Special Reports', 'Bristol Myers Squibb', 'Aduhelm', 'Sotyktu', 'Mounjaro', 'Ozempic (semaglutide)', 'Wegovy', 'Carvykti', 'Amvuttra', 'Hemgenix', 'Camzyos', 'Relyvrio']"
15, https://www.fiercepharma.com/pharma/vaxess-flu-vaccine-patch-passes-early-clinical-test-clearing-path-further-development,"Dec 20, 2022 7:30am","['vaccine patch', 'clinical trial data', 'flu vaccine', 'Drug Delivery', 'Clinical Data', 'Vaccines', 'Fierce Pharma']"
16, https://www.fiercepharma.com/pharma/vaxxas-raises-23m-fund-needle-free-covid-19-vaccine-trial,"Dec 6, 2022 10:25am","['Vaxxas', 'COVID-19', 'needle-free drug delivery', 'venture capital (VC)', 'Vaccine', 'Drug Delivery', 'Pharma', 'Vaccines', 'Fierce Pharma']"
17, https://www.fiercepharma.com/pharma/lts-lohmann-leads-investment-needle-free-delivery-specialist,"Nov 29, 2022 10:53am","['LTS Lohmann', 'microneedle', 'drug delivery', 'drug-delivery patch', 'Drug Delivery', 'Pharma', 'Vaccines', 'Fierce Pharma']"
18, https://www.fiercepharma.com/pharma/modernas-omicron-busting-covid-19-booster-holds-its-own-against-latest-variant-bq11,"Nov 14, 2022 12:13pm","['Moderna', 'Spikevax', 'COVID-19', 'coronavirus', 'Pfizer', 'BioNTech', 'Comirnaty', 'vaccine supply', 'Vaccines', 'Fierce Pharma']"
19, https://www.fiercepharma.com/manufacturing/biontech-acquires-novartis-plant-singapore-will-retrofit-mrna-vaccine-production,"Nov 14, 2022 10:15am","['BioNTech', 'mRNA', 'Singapore', 'vaccine manufacturing', 'Novartis', 'Merck', 'WuXi Biologics', 'Manufacturing', 'Vaccines', 'Fierce Pharma']"
20, https://www.fiercepharma.com/marketing/healthcare-twitter-influencers-beam-over-pfizers-rsv-shot-data,"Nov 4, 2022 10:15am","['Twitter', 'RSV', 'Pfizer', 'GSK', 'pharmaceutical social media', 'Social Media', 'clinical trial data', 'Pharma', 'Vaccines', 'Fierce Pharma']"
21, https://www.fiercepharma.com/marketing/pfizer-gsk-prep-battle-they-look-create-worlds-first-ever-rsv-vaccine-market,"Nov 3, 2022 9:50am","['GSK', 'Pfizer', 'RSV', 'drug launch', 'adult vaccines', 'Pharma', 'Vaccines', 'Fierce Pharma']"
22, https://www.fiercepharma.com/pharma/novavax-scores-covid-19-booster-nod-key-eligibility-mrna-vax-recipients,"Oct 20, 2022 9:00am","['Novavax', 'COVID-19', 'FDA', 'Pfizer', 'BioNTech', 'Moderna', 'Stanley Erck', 'vaccine manufacturing', 'Vaccines', 'Fierce Pharma']"
23, https://www.fiercepharma.com/pharma/fda-approves-single-vial-version-gsks-menveo-vaccine-ending-need-reconstitution,"Oct 18, 2022 10:00am","['GSK', 'Menveo', 'Vaccine', 'Meningococcal Meningitis', 'FDA approval', 'Drug Delivery', 'Launches', 'Pharma', 'Vaccines', 'Fierce Pharma']"
24, https://www.fiercepharma.com/pharma/top-10-vaccine-companies-worldwide,"Oct 17, 2022 03:00am","['Vaccines', 'Pharma', 'Merck', 'GSK', 'Sanofi', 'Chongqing Zhifei Biological Products', 'AstraZeneca', 'Johnson & Johnson']"
25, https://www.fiercepharma.com/marketing/pfizer-biontech-enlist-marvels-avengers-latest-covid-19-vaccine-booster-push,"Oct 6, 2022 4:45pm","['Pfizer', 'DTC advertising', 'COVID-19', 'BioNTech', 'vaccines', 'awareness campaigns', 'Pharma', 'Vaccines', 'Fierce Pharma']"
26, https://www.fiercepharma.com/manufacturing/valneva-idt-biologika-end-covid-vax-deal-demand-slides,"Sep 20, 2022 9:10am","['Valneva', 'IDT Biologika', 'COVID-19', 'European Union', 'Pharma', 'Deals', 'Vaccines']"
27, https://www.fiercepharma.com/manufacturing/moderna-ceo-bancel-wants-build-plant-japan-pending-long-term-vaccine-deal-report,"Sep 16, 2022 9:50am","['Moderna', 'Spikevax', 'contamination', 'Stéphane Bancel', 'mRNA', 'vaccine manufacturing', 'Japan', 'facilities', 'Manufacturing', 'Vaccines', 'Fierce Pharma']"
28, https://www.fiercepharma.com/vaccines/south-africas-biovac-produces-first-pfizer-covid-19-doses-bloomberg-reports,"Sep 14, 2022 12:49pm","['Pfizer', 'BioNTech', 'COVID-19', 'Vaccine Production', 'Africa', 'Manufacturing', 'Fierce Pharma']"
29, https://www.fiercepharma.com/vaccines/watershed-moment-takeda-first-dengue-fever-approval-after-over-decade-research,"Sep 9, 2022 7:03am","['Dengue fever', 'Takeda', 'Dengvaxia', 'Sanofi', 'Fierce Pharma']"
30, https://www.fiercepharma.com/pharma/astrazeneca-ceo-soriot-says-covid-booster-shots-are-not-good-use-taxpayer-money,"Aug 30, 2022 11:26am","['AstraZeneca', 'Pascal Soriot', 'COVID-19', 'Evusheld', 'Pfizer', 'Moderna', 'Vaccines', 'Fierce Pharma']"
31, https://www.fiercepharma.com/vaccines/takedas-dengue-fever-vaccine-picks-first-nod-indonesia,"Aug 22, 2022 11:29am","['Takeda', 'Dengue fever', 'Indonesia', 'Fierce Pharma']"
32, https://www.fiercepharma.com/pharma/us-increases-supply-monkeypox-meds-while-bavarian-nordic-bolsters-supply-capability-through,"Aug 18, 2022 4:40pm","['Bavarian Nordic', 'Grand River Aseptic Manufacturing', 'monkeypox', 'Department of Health and Human Services (HHS)', 'Siga Technologies', 'Joe Biden', 'Manufacturing', 'Vaccines', 'Fierce Pharma']"
33, https://www.fiercepharma.com/pharma/playing-catch-merck-pfizer-shows-data-could-fetch-prevnar-20-key-approval-babies,"Aug 12, 2022 10:50am","['Pfizer', 'Prevnar 13', 'pneumococcal vaccine', 'Merck', 'Vaxneuvance', 'Clinical Data', 'Vaccines', 'Fierce Pharma']"
34, https://www.fiercepharma.com/pharma/latest-pandemic-preparedness-move-gsk-inks-deal-ec-supply-12-european-countries-85-million,"Jul 28, 2022 3:48pm","['Pandemic Influenza', 'Pandemic Preparedness', 'GSK', 'European Commission', 'Vaccines', 'Fierce Pharma']"
35, https://www.fiercepharma.com/manufacturing/bavarian-nordic-gets-regulatory-nods-make-monkeypox-vax-danish-facility,"Jul 28, 2022 10:03am","['Bavarian Nordic', 'monkeypox', 'Denmark', 'biomanufacturing', 'Facilities', 'Pharma', 'Vaccines', 'Fierce Pharma']"
36, https://www.fiercepharma.com/manufacturing/valneva-shares-slide-wake-eu-covid-contract-vax-slash,"Jul 21, 2022 9:35am","['Valneva', 'stock market', 'financials', 'COVID-19', 'Financials', 'Vaccines']"
37, https://www.fiercepharma.com/vaccines/bavarian-nordic-secures-another-deal-undisclosed-european-country-15-million-jynneos-doses,"Jul 19, 2022 10:25am","['Bavarian Nordic', 'monkeypox', 'vaccines', 'Fierce Pharma']"
38, https://www.fiercepharma.com/vaccines/bavarian-nordic-inks-another-deal-supply-us-25-more-jynneos-doses,"Jul 18, 2022 10:49am","['Bavarian Nordic', 'monkeypox', 'BARDA', 'Smallpox', 'Fierce Pharma']"
39, https://www.fiercepharma.com/pharma/novavax-long-last-clinches-fda-emergency-nod-protein-based-covid-shot,"Jul 13, 2022 5:27pm","['COVID-19', 'coronavirus', 'Novavax', 'vaccine development', 'vaccine supply', 'Pfizer', 'BioNTech', 'Moderna', 'Johnson & Johnson', 'U.S. FDA', 'Vaccines', 'Fierce Pharma']"
40, https://www.fiercepharma.com/pharma/same-day-patent-was-granted-alnylam-claims-pfizer-moderna-infringed-it-making-covid-19,"Jul 13, 2022 11:17am","['Moderna', 'Alnylam', 'COVID-19', 'Pfizer', 'patent infringement', 'mRNA', 'Vaccines', 'Fierce Pharma']"
41, https://www.fiercepharma.com/pharma/after-its-own-vaccine-flop-curevac-sues-biontech-infringement-its-development-comirnaty,"Jul 5, 2022 9:21am","['CureVac', 'COVID-19', 'BioNTech', 'mRNA', 'patent infringement', 'lawsuit', 'Pfizer', 'Moderna', 'Alnylam', 'Bayer', 'GSK', 'Regeneron Pharmaceuticals', 'Arbutus Biopharma', 'Pharma', 'Vaccines', 'Fierce Pharma']"
42, https://www.fiercepharma.com/pharma/rwanda-biontech-begins-construction-vaccine-manufacturing-initiative-africa,"Jun 23, 2022 10:24am","['BioNTech', 'World Health Organization', 'Ugur Sahin', 'vaccine manufacturing', 'COVID-19', 'Manufacturing', 'Vaccines', 'Fierce Pharma']"
43, https://www.fiercepharma.com/pharma/key-pediatric-nod-mercks-vaxneuvance-its-game-pfizer,"Jun 22, 2022 6:45am","['Pfizer', 'Merck', 'Vaxneuvance', 'FDA', 'CDC', 'ACIP', 'pneumococcal vaccine', 'pneumococcal disease', 'Prevnar 13', 'Vaccines', 'Fierce Pharma']"
44, https://www.fiercepharma.com/pharma/wtos-patent-waiver-covid-vaccines-political-stunt-phrma-says,"Jun 21, 2022 9:28am","['COVID-19', 'PhRMA', 'Joe Biden', 'WTO', 'vaccine manufacturing', 'Manufacturing', 'Vaccines', 'Fierce Pharma']"
45, https://www.fiercepharma.com/pharma/fda-signs-pfizer-moderna-covid-19-vaccines-kids-6-months-and-older,"Jun 17, 2022 11:04am","['Pfizer', 'Moderna', 'FDA', 'COVID-19', 'CDC', 'Robert Califf', 'Stéphane Bancel', 'Vaccines', 'Fierce Pharma']"
46, https://www.fiercepharma.com/pharma/jjs-production-partner-aspen-no-orders-its-covid-19-shot-warns-lack-demand-sends-incredibly,"May 18, 2022 9:10am","['Aspen Pharmacare', 'Johnson & Johnson', 'COVID-19', 'coronavirus', 'vaccine manufacturing', 'vaccine supply', 'Africa', 'Licensing deals', 'Manufacturing', 'Vaccines', 'Fierce Pharma']"
47, https://www.fiercepharma.com/marketing/gardasil-vaccine-maker-merck-appeals-parents-9-year-olds-latest-hpv-awareness-ad,"May 17, 2022 7:55am","['Merck', 'Gardasil', 'Gardasil 9', 'HPV', 'childhood vaccines', 'awareness campaigns', 'vaccine market trends', 'preventive vaccines', 'Pharma', 'Vaccines', 'Fierce Pharma']"
48, https://www.fiercepharma.com/pharma/pfizer-biontech-tweak-covid-shot-delivery-timing-europe-bloc-gears-potential-booster,"May 16, 2022 10:16am","['COVID-19', 'coronavirus', 'Pfizer', 'BioNTech', 'European Commission', 'Comirnaty', 'preventive vaccines', 'vaccine supply', 'Vaccines', 'Fierce Pharma']"
49, https://www.fiercepharma.com/pharma/another-covid-19-manufacturing-partner-time-pfizers-biovac-warns-production-slump-amid-low,"May 12, 2022 1:59pm","['Pfizer', 'BioNTech', 'South Africa', 'COVID-19', 'coronavirus', 'vaccine manufacturing', 'vaccine supply', 'Vaccines', 'Fierce Pharma']"
50, https://www.fiercepharma.com/pharma/moderna-mounts-defense-covid-19-vaccine-patent-feud-arbutus-genevant,"May 10, 2022 7:45am","['Moderna Therapeutics', 'Pfizer', 'Spikevax', 'Comirnaty', 'Arbutus Biopharma', 'patent litigation', 'COVID-19', 'coronavirus', 'vaccine development', 'drug delivery', 'Vaccines', 'Fierce Pharma']"
51, https://www.fiercepharma.com/pharma/biontech-trumpets-strong-first-quarter-pandemic-uncertainty-still-suggests-revenue-decline,"May 9, 2022 10:18am","['BioNTech', 'Pfizer', 'Comirnaty', 'COVID-19', 'coronavirus', 'Earnings', 'Ugur Sahin', 'preventive vaccines', 'vaccine supply', 'Vaccines', 'Fierce Pharma']"
52, https://www.fiercepharma.com/pharma/back-where-it-started-fda-restricts-use-johnson-johnson-covid-19-vaccine-because-blood-clot,"May 6, 2022 9:12am","['Johnson & Johnson', 'COVID-19', 'Peter Marks', 'FDA', 'thrombocytopenia', 'Pfizer', 'Moderna', 'Vaccines', 'Fierce Pharma']"
53, https://www.fiercepharma.com/pharma/moderna-tunes-booster-pitch-ahead-potential-shift-endemic-covid-19-market-fall,"May 4, 2022 10:55am","['Moderna Therapeutics', 'Spikevax', 'COVID-19', 'coronavirus', 'Earnings', 'vaccine supply', 'infectious disease', 'Vaccines', 'Fierce Pharma']"
54, https://www.fiercepharma.com/pharma/cordenpharma-part-germanys-mrna-contingency-plan-sold-private-equity-outfit-astorg,"May 3, 2022 9:13am","['CordenPharma', 'mergers and acquisitions', 'mRNA', 'vaccine manufacturing', 'vaccine supply', 'CureVac', 'BioNTech', 'GSK', 'COVID-19', 'coronavirus', 'Germany', 'Manufacturing', 'Vaccines', 'Fierce Pharma']"
55, https://www.fiercepharma.com/pharma/glaxosmithkline-soars-shingrix-covid-19-antibody-oncology-lags,"Apr 27, 2022 11:05am","['GSK', 'Earnings', 'Shingrix', 'COVID-19', 'Zejula', 'Marketing', 'Vaccines', 'Fierce Pharma']"
56, https://www.fiercepharma.com/pharma/after-slump-covid-19-vaccine-market-will-regain-its-legs-later-year-analysts,"Apr 21, 2022 4:03pm","['Johnson & Johnson', 'Comirnaty', 'Spikevax', 'COVID-19', 'Pfizer', 'Moderna', 'ACIP', 'CDC', 'sales forecasting', 'Vaccines', 'Fierce Pharma']"
57, https://www.fiercepharma.com/pharma/sanofi-revs-work-eu400m-vaccine-factory-future-just-one-two,"Apr 20, 2022 1:17pm","['Sanofi', 'Singapore', 'preventive vaccines', 'vaccine supply', 'vaccine manufacturing', 'COVID-19', 'coronavirus', 'manufacturing plant', 'Asia', 'Manufacturing', 'Vaccines', 'Fierce Pharma']"
58, https://www.fiercepharma.com/pharma/novavax-fashionably-late-covid-19-vaccine-party-could-still-hit-5b-sales-forecast-2022,"Apr 19, 2022 12:54pm","['COVID-19', 'coronavirus', 'Novavax', 'vaccine development', 'Pfizer', 'BioNTech', 'Comirnaty', 'Moderna', 'Spikevax', 'Vaccines', 'Fierce Pharma']"
59, https://www.fiercepharma.com/pharma/johnson-johnson-after-weak-quarter-vaccine-sales-will-no-longer-include-it-guidance,"Apr 19, 2022 11:08am","['Johnson & Johnson', 'Earnings', 'COVID-19', 'Joe Wolk', 'Vaccines', 'Fierce Pharma']"
60, https://www.fiercepharma.com/pharma/poor-countries-are-declining-covid-19-vaccines-astrazeneca-because-shorter-shelf-life,"Apr 15, 2022 10:24am","['AstraZeneca', 'COVID-19', 'World Health Organization', 'Moderna', 'Pfizer', 'Johnson & Johnson', 'Manufacturing', 'Vaccines', 'Fierce Pharma']"
61, https://www.fiercepharma.com/pharma/latecomer-valneva-scores-approval-covid-19-vaccine-uk-can-shot-find-its-niche,"Apr 14, 2022 11:35am","['Valneva', 'AstraZeneca', 'COVID-19', 'MHRA', 'Vaccine', 'Moderna', 'Pfizer', 'BioNTech', 'Johnson & Johnson', 'Novavax', 'Vaccines', 'Fierce Pharma']"
62, https://www.fiercepharma.com/pharma/merck-evades-aggressive-marketing-claims-tied-once-dominant-shingles-vaccine-zostavax,"Apr 14, 2022 11:08am","['Vaccines', 'Fierce Pharma']"
63, https://www.fiercepharma.com/pharma/pfizers-first-quarter-haul-could-come-light-analysts-flag-overambitious-paxlovid-and,"Apr 11, 2022 1:40pm","['Pfizer', 'BioNTech', 'Paxlovid', 'Comirnaty', 'COVID-19', 'coronavirus', 'Earnings', 'Vaccines', 'Fierce Pharma']"
64, https://www.fiercepharma.com/pharma/moderna-recalls-covid-19-vaccine-batch-over-foreign-body-found-cdmo-made-vial-again,"Apr 11, 2022 11:17am","['Moderna Therapeutics', 'ROVI Pharmaceuticals', 'COVID-19', 'coronavirus', 'vaccine manufacturing', 'voluntary recall', 'Europe', 'Particle Contamination', 'contamination', 'Manufacturing', 'Vaccines', 'Fierce Pharma', 'Recalls']"
65, https://www.fiercepharma.com/pharma/catalent-spending-160m-complete-construction-uk-biologics-plant,"Apr 7, 2022 9:45am","['Catalent', 'plant expansion', 'manufacturing expansion', 'vaccine manufacturing', 'biologics plant', 'Manufacturing', 'Facilities', 'Vaccines']"
66, https://www.fiercepharma.com/pharma/top-pfizer-moderna-execs-odds-need-fourth-covid-19-vaccine-dose,"Mar 15, 2022 9:25am","['Pfizer', 'Moderna', 'COVID-19', 'coronavirus', 'vaccine development', 'Anthony Fauci', 'Albert Bourla', 'Executives', 'Vaccines', 'Fierce Pharma']"
67, https://www.fiercepharma.com/pharma/moderna-ceo-bancel-will-have-soft-landing-his-golden-parachute-926-million,"Mar 11, 2022 11:52am","['Moderna', 'Stéphane Bancel', 'COVID-19', 'CEO pay', 'Executives', 'Vaccines', 'Fierce Pharma']"
68, https://www.fiercepharma.com/manufacturing/curia-inks-deal-us-agencies-supply-injectables,"Mar 10, 2022 10:22am","['Curia', 'manufacturing expansion', 'Manufacturing deals', 'Facilities', 'Vaccines']"
69, https://www.fiercepharma.com/manufacturing/cytiva-opens-welsh-production-plant-part-15b-expansion-plans,"Mar 10, 2022 9:55am","['Cytiva', 'secure supply chain', 'biomanufacturing', 'plant expansion', 'Pharma', 'Facilities', 'Vaccines']"
70, https://www.fiercepharma.com/pharma/upcoming-insider-book-operation-warp-speed-mango-discusses-why-vaccine-manufacturing-goal,"Mar 9, 2022 3:10pm","['Pfizer', 'vaccine manufacturing', 'AstraZeneca', 'Johnson & Johnson', 'Moderna', 'Novavax', 'COVID-19', 'Manufacturing', 'Vaccines', 'Fierce Pharma']"
71, https://www.fiercepharma.com/pharma/johnson-johnson-locks-vaccine-licensing-deal-aspen-teeing-africas-first-local-covid-19-shot,"Mar 9, 2022 11:25am","['Johnson & Johnson', 'Aspen Pharmacare', 'Aspen', 'COVID-19', 'coronavirus', 'vaccine manufacturing', 'vaccine supply', 'Africa', 'South Africa', 'Vaccines', 'Fierce Pharma']"
72, https://www.fiercepharma.com/pharma/moderna-will-provide-access-technology-spikevax-high-income-countries-will-have-pay,"Mar 8, 2022 10:28am","['Moderna', 'Arbutus Biopharma', 'GAVI', 'COVID-19', 'mRNA', 'Manufacturing', 'Vaccines', 'Fierce Pharma']"
73, https://www.fiercepharma.com/pharma/moderna-headed-court-after-arbutus-genevant-call-infringement-patents-related-covid-19,"Feb 28, 2022 9:55am","['Moderna', 'Roivant Sciences', 'Arbutus Biopharma', 'patent litigation', 'COVID-19', 'coronavirus', 'lawsuit', 'vaccine development', 'vaccine delivery', 'vaccine manufacturing', 'Roivant', 'Pfizer', 'BioNTech', 'messenger RNA', 'Vaccines', 'Fierce Pharma']"
74, https://www.fiercepharma.com/special-report/2021-s-new-drug-approvals,"Jan 4, 2022 03:00am","['Pharma', 'Vaccines', 'Special Reports', 'Apellis Pharmaceuticals', 'Biogen', 'BridgeBio', 'Bristol Myers Squibb', 'ChemoCentryx', 'Comirnaty', 'Eli Lilly', 'GSK', 'Johnson & Johnson', 'Merck & Co.', 'Moderna', 'Pfizer', 'Regeneron Pharmaceuticals', 'U.S. FDA', 'UCB']"
75, https://www.fiercepharma.com/pharma/citing-risk-potentially-deadly-blood-clots-cdc-vaccine-advisors-recommend-mrna-pandemic,"Dec 16, 2021 3:47pm","['blood clots', 'COVID-19', 'drug safety', 'Centers for Disease Control and Prevention', 'Johnson & Johnson', 'Moderna', 'Pfizer', 'Fierce Pharma', 'Vaccines']"
76, https://www.fiercepharma.com/pharma/peak-sales-for-pfizer-s-covid-19-franchise-now-between-50b-60b-2027-vax-sales-at-25b,"Dec 16, 2021 3:29pm","['antivirals', 'COVID-19', 'preventive vaccines', 'European Medicines Agency', 'Pfizer', 'Fierce Pharma', 'Vaccines']"
77, https://www.fiercepharma.com/pharma/astrazeneca-scores-approval-for-its-covid-19-antibody-cocktail-a-substitute-for-vaccination,"Dec 8, 2021 5:30pm","['antibodies', 'COVID-19', 'AstraZeneca', 'Evusheld', 'Fierce Pharma', 'Vaccines']"
78, https://www.fiercepharma.com/pharma/pfizer-biontech-say-vax-less-resistant-to-omicron-but-booster-can-restore-protection,"Dec 8, 2021 11:03am","['COVID-19', 'BioNTech', 'Comirnaty', 'Pfizer', 'Fierce Pharma', 'Vaccines']"
79, https://www.fiercepharma.com/manufacturing/merck-s-hilleman-laboratories-tees-up-58m-investment-at-new-singapore-vaccine-hub,"Dec 6, 2021 11:00am","['biologics', 'coronavirus', 'COVID-19', 'manufacturing expansion', 'preventive vaccines', 'vaccine development', 'vaccine manufacturing', 'Hilleman Laboratories', 'Merck & Co.', 'MSD Wellcome Trust Hilleman Laboratories', 'Singapore', 'Fierce Pharma', 'Pharma', 'Manufacturing']"
80, https://www.fiercepharma.com/pharma/biontech-ceo-sahin-urges-calm-while-saying-much-remains-unknown-about-covid-omicron-variant,"Dec 3, 2021 9:40am","['COVID-19', 'BioNTech', 'Moderna', 'Pfizer', 'Stéphane Bancel', 'Fierce Pharma', 'Vaccines']"
81, https://www.fiercepharma.com/vaccines/sanofi-aims-to-double-vaccine-sales-by-2030-citing-rsv-and-flu-market-expansion-as-key,"Dec 1, 2021 1:29pm","['COVID-19', 'Influenza', 'pneumococcal vaccine', 'RSV', 'Paul Hudson', 'Sanofi', 'Fierce Pharma', 'Pharma', 'Manufacturing']"
82, https://www.fiercepharma.com/pharma/for-vbi-vaccines-timing-right-as-fda-nod-for-its-hepatitis-b-shot-comes-as-market-set-to,"Dec 1, 2021 10:34am","['hepatitis B', 'ACIP', 'Dynavax', 'Engerix-B', 'GSK', 'Heplisav-B', 'Merck & Co.', 'U.S. FDA', 'VBI Vaccines', 'Fierce Pharma', 'Vaccines']"
83, https://www.fiercepharma.com/pharma/regeneron-moderna-warn-their-covid-19-treatments-may-not-work-against-omicron-variant,"Nov 30, 2021 9:40am","['COVID-19', 'BioNTech', 'Moderna', 'Pfizer', 'Regeneron Pharmaceuticals', 'World Health Organization', 'Fierce Pharma', 'Vaccines']"
84, https://www.fiercepharma.com/pharma/astrazeneca-ceo-soriot-says-its-covid-19-vaccine-superior-to-mrn-shots-preventing,"Nov 23, 2021 9:31am","['COVID-19', 'AstraZeneca', 'BioNTech', 'European Commission', 'Moderna', 'Pascal Soriot', 'Pfizer', 'Fierce Pharma', 'Vaccines']"
85, https://www.fiercepharma.com/pharma/pfizer-biontech-ace-long-term-test-covid-19-shot-kids-12-15-setting-up-full-approval,"Nov 22, 2021 9:14am","['COVID-19', 'Albert Bourla', 'BioNTech', 'Moderna', 'Pfizer', 'U.S. FDA', 'Fierce Pharma', 'Vaccines']"
86, https://www.fiercepharma.com/pharma/pfizer-ups-2021-covid-19-vaccine-sales-projection-to-36-billion-remains-coy-about-future,"Nov 2, 2021 12:05pm","['COVID-19', 'Albert Bourla', 'Comirnaty', 'Pfizer', 'Fierce Pharma', 'Vaccines']"
87, https://www.fiercepharma.com/pharma/once-sidelined-eli-lilly-s-covid-19-antibody-treatment-comeback-trail-supply-agreement-u-s,"Nov 2, 2021 9:24am","['antibodies', 'COVID-19', 'bamlanivimab', 'Eli Lilly', 'etesevimab', 'GSK', 'Regeneron Pharmaceuticals', 'U.S. FDA', 'Vir Biotechnology', 'Fierce Pharma', 'Vaccines']"
88, https://www.fiercepharma.com/pharma/fda-approves-pfizer-covid-19-vaccine-for-kids-age-5-11-cdc-will-meet-next-week-to-sign-off,"Oct 29, 2021 3:58pm","['COVID-19', 'BioNTech', 'Comirnaty', 'Janet Woodcock', 'Pfizer', 'U.S. FDA', 'Fierce Pharma', 'Vaccines']"
